Date,Open,High,Low,Close,Adj Close,Volume
2017-10-04,117.870003,118.220001,117.519997,117.629997,111.306534,2799900
2017-10-05,117.629997,118.330002,117.440002,118.169998,111.817505,2676500
2017-10-06,117.900002,118.279999,117.599998,118.230003,111.874290,1790100
2017-10-09,118.290001,118.879997,118.089996,118.629997,112.252777,1749500
2017-10-10,118.610001,118.820000,117.750000,118.120003,111.770195,2664600
2017-10-11,118.309998,118.599998,117.430000,117.750000,111.420082,3085900
2017-10-12,117.669998,118.930000,117.629997,118.820000,112.432549,2375600
2017-10-13,119.070000,119.949997,118.720001,118.720001,112.337944,3472500
2017-10-16,118.839996,119.500000,118.400002,119.010002,112.612350,2163600
2017-10-17,118.629997,119.370003,118.180000,119.360001,112.943542,2026500
2017-10-18,119.500000,119.500000,118.599998,119.180000,112.773201,1855600
2017-10-19,119.099998,119.529999,118.220001,119.489998,113.066544,1631700
2017-10-20,119.959999,120.930000,119.760002,120.930000,114.429146,2514700
2017-10-23,120.760002,121.180000,120.470001,120.889999,114.391289,2577600
2017-10-24,119.949997,123.279999,118.949997,119.739998,113.303108,5432500
2017-10-25,119.709999,120.290001,118.870003,118.989998,112.593422,3687300
2017-10-26,119.449997,120.070000,119.000000,119.930000,113.482887,3380800
2017-10-27,119.620003,119.949997,118.959999,119.070000,112.669128,2852800
2017-10-30,119.410004,120.529999,118.849998,119.830002,113.388268,4432400
2017-10-31,120.040001,120.239998,119.500000,119.760002,113.322021,3440600
2017-11-01,120.550003,121.000000,119.930000,120.120003,113.662682,2690600
2017-11-02,120.089996,121.510002,119.709999,121.459999,114.930634,1963100
2017-11-03,121.750000,121.750000,120.379997,121.070000,114.561600,2405700
2017-11-06,121.260002,121.459999,120.370003,120.389999,113.918182,2415600
2017-11-07,120.669998,121.459999,120.379997,120.750000,114.258812,1853600
2017-11-08,120.519997,120.989998,120.010002,120.279999,113.814079,2011000
2017-11-09,120.279999,120.349998,118.089996,118.370003,112.006760,2815000
2017-11-10,118.000000,118.480003,118.000000,118.110001,111.760719,3122500
2017-11-13,117.949997,118.000000,116.919998,117.070000,110.776634,2216900
2017-11-14,117.070000,119.019997,117.000000,118.800003,112.413635,2857900
2017-11-15,118.269997,118.379997,116.580002,117.570000,111.249771,2628000
2017-11-16,117.300003,118.209999,117.099998,117.889999,112.220711,2121600
2017-11-17,117.489998,117.629997,116.480003,116.529999,110.926102,2808700
2017-11-20,116.830002,117.180000,116.300003,116.379997,110.783318,2914900
2017-11-21,116.470001,117.629997,116.470001,117.040001,111.411591,2493000
2017-11-22,117.000000,117.190002,116.550003,116.730003,111.116501,2860600
2017-11-24,117.000000,117.160004,116.349998,116.910004,111.287842,1486400
2017-11-27,116.820000,117.220001,116.440002,117.120003,111.487740,2569500
2017-11-28,117.449997,118.019997,116.900002,117.709999,112.049362,2733700
2017-11-29,117.839996,118.459999,117.669998,118.160004,112.477730,2769300
2017-11-30,118.930000,121.750000,118.610001,121.449997,115.609505,5374400
2017-12-01,121.660004,121.949997,118.790001,120.120003,114.343475,3881800
2017-12-04,121.180000,121.930000,120.019997,120.040001,114.267326,2756900
2017-12-05,121.989998,122.529999,120.199997,120.290001,114.505295,3149300
2017-12-06,121.160004,121.400002,120.370003,121.199997,115.371536,2607400
2017-12-07,121.320000,122.830002,121.059998,122.400002,116.513840,3608300
2017-12-08,122.400002,123.089996,122.260002,122.809998,116.904099,2999700
2017-12-11,122.930000,123.529999,122.500000,123.300003,117.370552,3137500
2017-12-12,123.529999,124.160004,122.970001,123.480003,117.541885,3528300
2017-12-13,123.500000,124.709999,123.279999,124.300003,118.322449,5207100
2017-12-14,124.510002,124.870003,123.400002,123.760002,117.808426,3033600
2017-12-15,124.800003,126.440002,124.160004,126.169998,120.102524,6193600
2017-12-18,126.739998,127.540001,126.269997,126.709999,120.616547,4225100
2017-12-19,127.209999,127.209999,125.629997,126.779999,120.683189,3643100
2017-12-20,127.370003,127.889999,126.290001,127.000000,120.892609,3270800
2017-12-21,127.250000,127.559998,126.849998,127.309998,121.187698,3023900
2017-12-22,127.519997,127.599998,126.949997,127.230003,121.111557,1604500
2017-12-26,127.449997,127.940002,126.989998,127.139999,121.025879,1052700
2017-12-27,127.459999,127.610001,126.919998,127.580002,121.444717,1810800
2017-12-28,127.730003,128.169998,127.290001,128.119995,121.958740,1413000
2017-12-29,128.320007,128.490005,127.570000,127.570000,121.435204,1806900
2018-01-02,127.900002,128.880005,127.169998,128.160004,121.996826,3095400
2018-01-03,129.490005,130.199997,129.320007,130.039993,123.786407,5008800
2018-01-04,130.820007,130.869995,130.199997,130.449997,124.176704,3663100
2018-01-05,131.100006,132.360001,130.460007,131.570007,125.242836,3672400
2018-01-08,135.190002,135.789993,132.199997,132.820007,126.432716,6624800
2018-01-09,133.320007,134.460007,133.029999,134.270004,127.813004,4231900
2018-01-10,134.119995,135.490005,133.750000,134.899994,128.412704,3282900
2018-01-11,134.750000,136.259995,134.750000,134.990005,128.498367,4804200
2018-01-12,135.610001,136.580002,135.229996,136.580002,130.011887,5214300
2018-01-16,137.729996,137.729996,133.869995,133.970001,127.527412,5215900
2018-01-17,134.660004,134.949997,132.949997,134.419998,127.955772,3913800
2018-01-18,134.550003,135.660004,134.360001,134.610001,128.136642,3208600
2018-01-19,135.059998,135.899994,134.490005,135.899994,129.364594,3235300
2018-01-22,134.970001,135.470001,133.600006,135.210007,128.707809,4103800
2018-01-23,135.820007,136.479996,134.500000,136.029999,129.488373,5727600
2018-01-24,135.020004,138.380005,134.020004,135.679993,129.155197,5542000
2018-01-25,136.830002,138.289993,136.009995,137.750000,131.125641,4542400
2018-01-26,138.169998,138.500000,136.679993,137.979996,131.344589,3203600
2018-01-29,138.050003,139.240005,136.509995,136.669998,130.097580,3480400
2018-01-30,136.000000,137.039993,135.309998,136.500000,129.935745,3571800
2018-01-31,137.119995,138.320007,136.550003,138.009995,131.373154,5909200
2018-02-01,136.990005,139.000000,136.520004,138.320007,131.668243,4200300
2018-02-02,137.440002,137.940002,134.399994,134.610001,128.136642,4684700
2018-02-05,133.479996,134.139999,125.900002,127.239998,121.121071,6913000
2018-02-06,124.160004,129.809998,123.250000,129.809998,123.567474,8672800
2018-02-07,129.389999,133.339996,129.059998,131.970001,125.623611,7906400
2018-02-08,131.850006,132.360001,127.370003,127.480003,121.349533,7357500
2018-02-09,129.149994,130.039993,122.209999,125.029999,119.017349,12116600
2018-02-12,123.070000,128.520004,123.000000,127.379997,121.254326,9548300
2018-02-13,126.360001,126.959999,124.970001,125.769997,119.721764,5067500
2018-02-14,124.980003,126.800003,123.949997,126.699997,120.607040,6949700
2018-02-15,127.989998,130.039993,127.790001,130.000000,124.435829,4556700
2018-02-16,129.940002,131.009995,128.919998,129.259995,123.727509,4784700
2018-02-20,128.750000,129.270004,125.879997,126.459999,121.047356,4634900
2018-02-21,126.730003,131.210007,126.480003,129.259995,123.727509,7766100
2018-02-22,130.800003,134.589996,130.800003,133.580002,127.862595,8072800
2018-02-23,134.580002,134.919998,131.380005,133.149994,127.451004,4604600
2018-02-26,133.820007,135.639999,133.759995,135.470001,129.671722,4750400
2018-02-27,135.639999,136.240005,133.880005,133.910004,128.178482,4309900
2018-02-28,134.119995,138.500000,134.000000,134.740005,128.972946,9229700
2018-03-01,135.199997,135.699997,129.779999,130.300003,124.723000,6331800
2018-03-02,129.220001,130.300003,128.289993,129.940002,124.378403,5831100
2018-03-05,129.320007,132.399994,128.020004,131.710007,126.072655,4764500
2018-03-06,132.199997,132.369995,130.320007,131.610001,125.976921,3040200
2018-03-07,129.860001,131.270004,129.710007,130.929993,125.326012,2969200
2018-03-08,131.750000,132.089996,129.630005,131.259995,125.641884,3951600
2018-03-09,131.809998,134.190002,131.509995,134.070007,128.331665,4172000
2018-03-12,134.699997,134.699997,131.100006,131.500000,125.871613,3636700
2018-03-13,132.479996,132.509995,129.520004,130.149994,124.579414,3860500
2018-03-14,130.500000,130.990005,128.149994,129.580002,124.033821,3243600
2018-03-15,130.160004,130.570007,127.870003,129.250000,123.717934,3007600
2018-03-16,129.220001,129.839996,127.779999,128.330002,122.837311,7241800
2018-03-19,128.000000,128.940002,126.129997,127.199997,121.755692,3819800
2018-03-20,127.250000,128.669998,126.820000,127.160004,121.717400,2814800
2018-03-21,127.129997,128.500000,126.360001,127.000000,121.564240,3487900
2018-03-22,126.059998,126.940002,123.919998,124.070000,118.759651,4981900
2018-03-23,124.190002,125.129997,122.139999,122.309998,117.074974,3862900
2018-03-26,123.940002,126.870003,123.440002,126.639999,121.219643,11529900
2018-03-27,126.860001,128.179993,124.360001,125.279999,119.917854,9011400
2018-03-28,125.919998,126.029999,123.980003,124.449997,119.123383,3122100
2018-03-29,124.900002,126.650002,124.389999,125.820000,120.434738,2837900
2018-04-02,125.650002,126.010002,121.209999,123.480003,118.194901,6596500
2018-04-03,123.589996,125.040001,122.669998,124.910004,119.563698,3804500
2018-04-04,121.120003,125.889999,120.660004,125.769997,120.386879,7261200
2018-04-05,126.449997,126.599998,124.959999,125.760002,120.377304,4078900
2018-04-06,124.580002,125.739998,122.209999,122.760002,117.505714,4454200
2018-04-09,123.849998,124.389999,122.099998,122.220001,116.988823,3555400
2018-04-10,124.040001,124.320000,122.330002,122.959999,117.697151,4129200
2018-04-11,122.269997,123.300003,121.889999,122.449997,117.208977,2620900
2018-04-12,123.040001,123.860001,122.790001,123.250000,117.974739,3232300
2018-04-13,123.790001,124.000000,121.849998,122.709999,117.457855,3469000
2018-04-16,123.900002,124.029999,122.839996,123.809998,118.510773,3507400
2018-04-17,124.720001,125.949997,124.150002,124.529999,119.199974,4203400
2018-04-18,125.419998,125.440002,124.169998,124.800003,119.458405,4129200
2018-04-19,124.709999,125.570000,123.150002,123.849998,118.549065,4824100
2018-04-20,124.870003,124.870003,122.500000,123.080002,117.812019,5376900
2018-04-23,123.120003,123.510002,122.500000,123.459999,118.175758,3280600
2018-04-24,126.500000,127.309998,120.800003,122.099998,116.873962,8151500
2018-04-25,122.250000,123.000000,119.370003,121.449997,116.251793,4720900
2018-04-26,121.500000,124.239998,120.820000,122.820000,117.563148,3586000
2018-04-27,122.290001,122.750000,121.010002,122.459999,117.218559,2901100
2018-04-30,122.529999,122.790001,120.150002,120.150002,115.007423,4442100
2018-05-01,120.000000,120.260002,117.040001,118.959999,113.868362,4146300
2018-05-02,118.959999,119.800003,118.180000,118.500000,113.428055,3058100
2018-05-03,117.519997,118.540001,115.400002,117.699997,112.662292,5074100
2018-05-04,117.430000,120.150002,116.660004,119.510002,114.394829,6544600
2018-05-07,119.769997,121.470001,119.669998,120.889999,115.715752,2892700
2018-05-08,121.000000,121.830002,120.680000,121.790001,116.577232,3063500
2018-05-09,122.470001,123.209999,121.809998,123.110001,117.840736,3551800
2018-05-10,123.459999,124.290001,123.000000,124.099998,118.788368,2338400
2018-05-11,123.930000,124.910004,123.529999,124.480003,119.152092,2717500
2018-05-14,124.389999,125.639999,124.290001,124.980003,119.630699,4420400
2018-05-15,124.309998,124.750000,123.459999,124.550003,119.219109,3384500
2018-05-16,125.029999,125.080002,124.110001,124.779999,119.439262,3689000
2018-05-17,124.489998,125.019997,123.800003,124.610001,119.949448,3329700
2018-05-18,124.589996,125.410004,124.169998,125.190002,120.507744,2310100
2018-05-21,125.970001,128.330002,125.970001,128.050003,123.260788,4701100
2018-05-22,128.259995,129.029999,127.639999,127.870003,123.087502,3962700
2018-05-23,126.839996,127.730003,126.089996,127.580002,122.808350,4008900
2018-05-24,127.300003,127.849998,126.599998,127.400002,122.635078,1835300
2018-05-25,127.449997,127.680000,126.529999,127.029999,122.278923,1730100
2018-05-29,126.169998,126.580002,124.589996,125.110001,120.430733,2776100
2018-05-30,125.419998,126.650002,125.260002,126.199997,121.479973,2782600
2018-05-31,125.779999,125.919998,124.230003,124.820000,120.151566,3417400
2018-06-01,125.940002,126.550003,125.279999,125.809998,121.104553,2679900
2018-06-04,126.400002,127.230003,126.010002,126.290001,121.566597,3219000
2018-06-05,126.029999,126.830002,125.139999,125.949997,121.239304,2171300
2018-06-06,126.570000,126.820000,125.849998,126.820000,122.076782,2941600
2018-06-07,126.830002,127.669998,126.820000,127.580002,122.808350,2513500
2018-06-08,126.930000,127.690002,126.760002,127.610001,122.837234,2761800
2018-06-11,127.550003,128.610001,127.540001,128.169998,123.376282,3874100
2018-06-12,128.619995,128.759995,127.349998,127.849998,123.068245,2510800
2018-06-13,127.940002,128.160004,126.839996,126.940002,122.192299,2806100
2018-06-14,127.339996,127.739998,126.290001,126.940002,122.192299,3940100
2018-06-15,126.970001,127.370003,125.500000,126.910004,122.163422,7458800
2018-06-18,126.550003,127.589996,126.080002,127.489998,122.721710,3892400
2018-06-19,127.040001,127.040001,124.730003,125.050003,120.372986,5816900
2018-06-20,125.489998,125.709999,124.669998,125.360001,120.671371,3942700
2018-06-21,125.180000,125.180000,123.180000,123.480003,118.861702,4600600
2018-06-22,124.519997,125.139999,124.110001,124.870003,120.199715,3808000
2018-06-25,123.800003,124.779999,123.430000,124.610001,119.949448,6310300
2018-06-26,124.989998,126.330002,124.169998,125.639999,120.940910,5580600
2018-06-27,126.389999,127.370003,124.339996,124.360001,119.708794,5201700
2018-06-28,124.029999,125.010002,123.480003,124.599998,119.939812,3282500
2018-06-29,124.860001,126.440002,124.820000,125.029999,120.353714,3810900
2018-07-02,123.870003,125.040001,123.099998,125.029999,120.353714,4220700
2018-07-03,125.870003,126.970001,124.760002,124.919998,120.247841,2466000
2018-07-05,125.919998,125.919998,123.639999,124.949997,120.276711,3434200
2018-07-06,124.849998,125.849998,124.110001,125.400002,120.709892,2306700
2018-07-09,126.010002,126.989998,125.809998,126.680000,121.942032,3398700
2018-07-10,126.839996,128.169998,126.559998,127.059998,122.307793,3198900
2018-07-11,125.820000,125.820000,124.220001,124.879997,120.209328,3653900
2018-07-12,125.959999,127.489998,125.019997,127.349998,122.586952,4612800
2018-07-13,127.550003,129.839996,127.300003,129.509995,124.666168,4643200
2018-07-16,129.539993,130.300003,128.779999,128.979996,124.155983,4061900
2018-07-17,129.179993,131.000000,129.179993,130.710007,125.821304,4709700
2018-07-18,131.009995,132.639999,130.919998,131.690002,126.764626,3756600
2018-07-19,131.339996,131.550003,130.270004,130.360001,125.484383,2574100
2018-07-20,129.970001,130.979996,129.880005,130.259995,125.388130,3215800
2018-07-23,129.889999,130.130005,128.869995,129.369995,124.531403,3859600
2018-07-24,129.149994,134.330002,128.300003,134.240005,129.219254,8117000
2018-07-25,133.559998,134.979996,132.500000,134.750000,129.710190,5547500
2018-07-26,134.919998,136.660004,134.139999,135.839996,130.759415,6136500
2018-07-27,136.500000,136.500000,134.339996,134.529999,129.498428,3796000
2018-07-30,134.839996,135.039993,133.000000,133.100006,128.121902,3695400
2018-07-31,134.070007,135.940002,134.000000,135.740005,130.663162,5105400
2018-08-01,134.440002,136.339996,134.440002,134.899994,129.854568,3765100
2018-08-02,133.979996,134.679993,133.369995,134.119995,129.103745,2232800
2018-08-03,134.720001,134.720001,133.210007,133.889999,128.882355,1946600
2018-08-06,133.679993,134.119995,132.860001,133.940002,128.930496,1945800
2018-08-07,134.100006,134.869995,133.690002,134.490005,129.459930,2197400
2018-08-08,134.509995,134.929993,134.100006,134.710007,129.671692,1825500
2018-08-09,135.330002,136.580002,134.050003,134.240005,129.219254,3274800
2018-08-10,133.539993,133.750000,132.289993,133.100006,128.121902,2407600
2018-08-13,133.039993,133.520004,131.600006,132.179993,127.236290,2527200
2018-08-14,132.690002,133.000000,131.979996,132.419998,127.467331,3192800
2018-08-15,132.000000,132.039993,129.610001,131.750000,126.822380,4564900
2018-08-16,132.389999,133.589996,132.389999,133.309998,129.009476,4261400
2018-08-17,133.720001,134.800003,133.289993,134.440002,130.103043,4262600
2018-08-20,134.960007,135.429993,134.470001,135.139999,130.780441,5342400
2018-08-21,135.399994,136.470001,135.399994,135.979996,131.593338,2235200
2018-08-22,135.059998,135.089996,133.220001,133.240005,128.941742,3754100
2018-08-23,133.509995,133.509995,132.199997,132.619995,128.341751,3526200
2018-08-24,132.610001,133.460007,132.610001,133.360001,129.057861,2879600
2018-08-27,134.259995,135.699997,134.130005,135.360001,130.993347,3033100
2018-08-28,136.000000,136.339996,134.309998,134.500000,130.161102,2247900
2018-08-29,135.119995,135.119995,133.490005,133.619995,129.309479,3797800
2018-08-30,133.309998,133.500000,132.210007,132.589996,128.312698,2901700
2018-08-31,132.119995,132.559998,130.990005,131.699997,127.451416,2757500
2018-09-04,131.949997,131.949997,130.529999,131.899994,127.644966,2928500
2018-09-05,131.500000,132.929993,131.080002,132.779999,128.496582,2633800
2018-09-06,133.259995,134.589996,132.759995,133.520004,129.212723,3605000
2018-09-07,133.130005,133.270004,130.949997,132.009995,127.751411,3182400
2018-09-10,132.869995,134.250000,132.869995,133.649994,129.338501,4197800
2018-09-11,133.639999,134.000000,132.160004,133.610001,129.299820,2050000
2018-09-12,133.360001,134.500000,133.179993,133.889999,129.570770,3492600
2018-09-13,134.279999,135.550003,133.979996,135.520004,131.148178,2801000
2018-09-14,135.690002,137.970001,135.690002,137.800003,133.354645,5488000
2018-09-17,137.820007,138.800003,137.440002,137.759995,133.315918,4762200
2018-09-18,137.979996,140.330002,137.460007,139.580002,135.077225,4314100
2018-09-19,139.160004,140.869995,139.149994,140.500000,135.967545,3992700
2018-09-20,141.509995,142.610001,140.899994,141.850006,137.273987,3875800
2018-09-21,143.679993,144.149994,141.789993,142.080002,137.496552,7330700
2018-09-24,141.809998,143.000000,139.850006,140.339996,135.812683,2532300
2018-09-25,140.190002,140.740005,139.399994,139.710007,135.203018,3270400
2018-09-26,139.610001,140.630005,138.869995,139.559998,135.057861,2368400
2018-09-27,140.009995,140.669998,138.690002,139.679993,135.173965,1836300
2018-09-28,139.649994,140.029999,139.130005,139.809998,135.299789,2476600
2018-10-01,141.149994,141.509995,140.259995,140.919998,136.373993,3315900
2018-10-02,140.949997,142.389999,140.589996,141.449997,136.886887,3699100
2018-10-03,141.970001,142.089996,140.800003,141.020004,136.470779,3437200
2018-10-04,141.100006,141.949997,139.309998,140.389999,135.861069,3404200
2018-10-05,140.389999,140.850006,138.610001,139.059998,134.574005,2881200
2018-10-08,139.029999,139.639999,137.429993,139.589996,135.086899,3173500
2018-10-09,139.270004,139.949997,135.690002,135.880005,131.496597,4768200
2018-10-10,135.220001,135.339996,131.039993,131.119995,126.890106,5734800
2018-10-11,130.869995,132.539993,128.509995,129.369995,125.196594,8131100
2018-10-12,131.190002,132.100006,127.620003,129.630005,125.448212,5133100
2018-10-15,129.839996,131.520004,129.169998,130.330002,126.125626,3258100
2018-10-16,130.880005,132.600006,129.619995,132.509995,128.235291,3509700
2018-10-17,132.149994,132.630005,129.539993,130.070007,125.874001,3728500
2018-10-18,129.600006,130.770004,128.089996,128.940002,124.780457,3411000
2018-10-19,128.490005,129.850006,127.589996,128.679993,124.528839,4574700
2018-10-22,128.679993,128.990005,125.699997,126.400002,122.322395,5482200
2018-10-23,125.750000,131.039993,124.910004,130.020004,125.825623,7030600
2018-10-24,130.229996,131.289993,121.750000,122.070000,118.132072,8459700
2018-10-25,123.400002,125.480003,122.449997,124.400002,120.386925,4720800
2018-10-26,122.980003,125.050003,121.580002,123.230003,119.254669,4692600
2018-10-29,124.849998,125.459999,119.190002,121.089996,117.183693,4944200
2018-10-30,121.070000,122.800003,120.400002,122.620003,118.664330,4861800
2018-10-31,124.080002,125.440002,123.430000,124.209999,120.203041,6150500
2018-11-01,125.699997,127.940002,125.070000,127.580002,123.464325,5591300
2018-11-02,128.850006,129.630005,126.220001,127.430000,123.319176,6192100
2018-11-05,127.480003,127.870003,126.449997,127.250000,123.144974,5477000
2018-11-06,127.300003,128.130005,126.660004,127.940002,123.812721,3254300
2018-11-07,128.990005,130.910004,128.039993,130.550003,126.338531,5399200
2018-11-08,130.899994,131.960007,130.369995,131.339996,127.103020,4747500
