Date,Open,High,Low,Close,Adj Close,Volume
2017-12-27,140.419998,141.149994,140.199997,140.570007,132.262390,3753600
2017-12-28,140.699997,141.000000,140.330002,140.559998,132.252991,2485000
2017-12-29,140.979996,141.210007,139.580002,139.720001,131.462616,4452900
2018-01-02,139.660004,139.949997,138.720001,139.229996,131.001541,6842100
2018-01-03,139.360001,140.679993,138.899994,140.559998,132.252991,5350500
2018-01-04,140.449997,141.139999,140.220001,140.550003,132.243561,4837600
2018-01-05,140.690002,141.820007,140.279999,141.710007,133.334991,6158800
2018-01-08,141.699997,142.000000,140.919998,141.889999,133.504379,5129800
2018-01-09,142.369995,145.679993,142.259995,144.139999,135.621399,8897000
2018-01-10,143.550003,144.160004,143.320007,143.970001,135.461472,6558600
2018-01-11,144.130005,144.899994,143.690002,144.789993,136.233002,4962200
2018-01-12,144.990005,146.419998,144.899994,145.759995,137.145630,5450600
2018-01-16,146.419998,148.059998,146.029999,146.860001,138.180649,8804000
2018-01-17,147.839996,148.320007,145.479996,146.979996,138.293564,10619700
2018-01-18,146.929993,147.440002,145.970001,146.919998,138.237091,5554800
2018-01-19,147.460007,147.649994,146.419998,147.360001,138.651093,8738800
2018-01-22,147.009995,148.139999,146.720001,148.139999,139.385010,7010400
2018-01-23,146.960007,147.440002,141.619995,141.830002,133.447937,17473600
2018-01-24,143.500000,143.559998,141.800003,142.070007,133.673737,13034400
2018-01-25,142.309998,144.660004,142.210007,144.399994,135.866043,7938800
2018-01-26,144.500000,145.600006,144.130005,145.330002,136.741089,8065600
2018-01-29,144.850006,144.940002,143.529999,143.679993,135.188568,8013400
2018-01-30,143.399994,143.820007,142.429993,142.429993,134.012436,8376100
2018-01-31,142.570007,142.570007,138.100006,138.190002,130.023041,13137400
2018-02-01,137.529999,140.669998,137.000000,140.020004,131.744904,9393600
2018-02-02,139.020004,140.360001,137.380005,137.679993,129.543167,9262500
2018-02-05,136.580002,137.000000,122.150002,130.389999,122.684029,19954100
2018-02-06,130.009995,132.990005,128.000000,131.830002,124.038902,19193500
2018-02-07,131.889999,133.429993,131.350006,131.419998,123.653137,10550400
2018-02-08,130.910004,131.250000,126.110001,126.360001,118.892197,11680200
2018-02-09,127.519997,130.919998,125.440002,129.529999,121.874840,15030900
2018-02-12,130.000000,131.320007,127.680000,130.270004,122.571121,9963900
2018-02-13,129.210007,130.600006,128.699997,129.960007,122.279449,6339000
2018-02-14,129.440002,130.009995,128.389999,129.669998,122.006569,6259700
2018-02-15,130.100006,131.279999,129.399994,131.229996,123.474388,5606400
2018-02-16,130.960007,134.449997,130.839996,133.149994,125.280907,7970100
2018-02-20,132.869995,133.449997,130.660004,130.869995,123.135643,6563500
2018-02-21,130.800003,132.429993,129.860001,129.910004,122.232407,6578000
2018-02-22,130.100006,131.020004,129.479996,129.910004,122.232407,5732200
2018-02-23,130.089996,132.080002,130.020004,132.020004,124.217705,5126800
2018-02-26,131.710007,133.410004,131.000000,132.070007,125.060455,6684400
2018-02-27,132.210007,133.089996,131.600006,131.669998,124.681679,7158600
2018-02-28,131.949997,132.330002,129.869995,129.880005,122.986694,7985900
2018-03-01,129.110001,130.119995,126.519997,127.279999,120.524673,9424000
2018-03-02,126.910004,129.110001,126.910004,128.820007,121.982964,6910400
2018-03-05,128.630005,130.300003,128.179993,129.789993,122.901459,5799800
